2022-11-17 14:36:09.084 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,6,"idle",2022-11-17 14:36:09 UTC,13/7,0,LOG,00000,"statement: SELECT * FROM pg_stat_database_conflicts;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:09.087 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,7,"idle",2022-11-17 14:36:09 UTC,13/8,0,LOG,00000,"statement: SELECT pg_database.datname,tmp.mode,COALESCE(count,0) as count
			FROM
				(
				  VALUES ('accesssharelock'),
				         ('rowsharelock'),
				         ('rowexclusivelock'),
				         ('shareupdateexclusivelock'),
				         ('sharelock'),
				         ('sharerowexclusivelock'),
				         ('exclusivelock'),
				         ('accessexclusivelock'),
					 ('sireadlock')
				) AS tmp(mode) CROSS JOIN pg_database
			LEFT JOIN
			  (SELECT database, lower(mode) AS mode,count(*) AS count
			  FROM pg_locks WHERE database IS NOT NULL
			  GROUP BY database, lower(mode)
			) AS tmp2
			ON tmp.mode=tmp2.mode and pg_database.oid = tmp2.database ORDER BY 1",,,,,,,,,"","client backend",,0
2022-11-17 14:36:09.093 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,8,"idle",2022-11-17 14:36:09 UTC,13/9,0,LOG,00000,"statement: 
			SELECT *,
				(case pg_is_in_recovery() when 't' then null else pg_current_wal_lsn() end) AS pg_current_wal_lsn,
				(case pg_is_in_recovery() when 't' then null else pg_wal_lsn_diff(pg_current_wal_lsn(), pg_lsn('0/0'))::float end) AS pg_current_wal_lsn_bytes,
				(case pg_is_in_recovery() when 't' then null else pg_wal_lsn_diff(pg_current_wal_lsn(), replay_lsn)::float end) AS pg_wal_lsn_diff
			FROM pg_stat_replication
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:09.102 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,9,"idle",2022-11-17 14:36:09 UTC,13/10,0,LOG,00000,"statement: 
			SELECT slot_name, database, active, pg_wal_lsn_diff(pg_current_wal_lsn(), restart_lsn)
			FROM pg_replication_slots
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:09.103 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,10,"idle",2022-11-17 14:36:09 UTC,13/11,0,LOG,00000,"statement: 
			SELECT *,
				extract(epoch from now() - last_archived_time) AS last_archive_age
			FROM pg_stat_archiver
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:24.015 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,11,"idle",2022-11-17 14:36:09 UTC,13/12,0,LOG,00000,"statement: ;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:24.015 UTC,"app","postgres",38,"172.23.0.12:59960",637646d9.26,2,"idle",2022-11-17 14:36:09 UTC,15/3,0,LOG,00000,"statement: SELECT
			 checkpoints_timed
			 ,checkpoints_req
			 ,checkpoint_write_time
			 ,checkpoint_sync_time
			 ,buffers_checkpoint
			 ,buffers_clean
			 ,maxwritten_clean
			 ,buffers_backend
			 ,buffers_backend_fsync
			 ,buffers_alloc
			 ,stats_reset
		 FROM pg_stat_bgwriter;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:24.015 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,12,"idle",2022-11-17 14:36:09 UTC,13/13,0,LOG,00000,"statement: SELECT version();",,,,,,,,,"","client backend",,0
2022-11-17 14:36:24.015 UTC,"app","postgres",38,"172.23.0.12:59960",637646d9.26,3,"idle",2022-11-17 14:36:09 UTC,15/4,0,LOG,00000,"statement: SELECT pg_database.datname
		,pg_database_size(pg_database.datname)
		FROM pg_database;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:24.018 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,13,"idle",2022-11-17 14:36:09 UTC,13/14,0,LOG,00000,"statement: SELECT name, setting, COALESCE(unit, ''), short_desc, vartype FROM pg_settings WHERE vartype IN ('bool', 'integer', 'real') AND name != 'sync_commit_cancel_wait';",,,,,,,,,"","client backend",,0
2022-11-17 14:36:24.020 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,14,"idle",2022-11-17 14:36:09 UTC,13/15,0,LOG,00000,"statement: SELECT * FROM pg_stat_database;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:24.021 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,15,"idle",2022-11-17 14:36:09 UTC,13/16,0,LOG,00000,"statement: SELECT * FROM pg_stat_database_conflicts;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:24.022 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,16,"idle",2022-11-17 14:36:09 UTC,13/17,0,LOG,00000,"statement: SELECT pg_database.datname,tmp.mode,COALESCE(count,0) as count
			FROM
				(
				  VALUES ('accesssharelock'),
				         ('rowsharelock'),
				         ('rowexclusivelock'),
				         ('shareupdateexclusivelock'),
				         ('sharelock'),
				         ('sharerowexclusivelock'),
				         ('exclusivelock'),
				         ('accessexclusivelock'),
					 ('sireadlock')
				) AS tmp(mode) CROSS JOIN pg_database
			LEFT JOIN
			  (SELECT database, lower(mode) AS mode,count(*) AS count
			  FROM pg_locks WHERE database IS NOT NULL
			  GROUP BY database, lower(mode)
			) AS tmp2
			ON tmp.mode=tmp2.mode and pg_database.oid = tmp2.database ORDER BY 1",,,,,,,,,"","client backend",,0
2022-11-17 14:36:24.024 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,17,"idle",2022-11-17 14:36:09 UTC,13/18,0,LOG,00000,"statement: 
			SELECT *,
				(case pg_is_in_recovery() when 't' then null else pg_current_wal_lsn() end) AS pg_current_wal_lsn,
				(case pg_is_in_recovery() when 't' then null else pg_wal_lsn_diff(pg_current_wal_lsn(), pg_lsn('0/0'))::float end) AS pg_current_wal_lsn_bytes,
				(case pg_is_in_recovery() when 't' then null else pg_wal_lsn_diff(pg_current_wal_lsn(), replay_lsn)::float end) AS pg_wal_lsn_diff
			FROM pg_stat_replication
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:24.026 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,18,"idle",2022-11-17 14:36:09 UTC,13/19,0,LOG,00000,"statement: 
			SELECT slot_name, database, active, pg_wal_lsn_diff(pg_current_wal_lsn(), restart_lsn)
			FROM pg_replication_slots
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:24.027 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,19,"idle",2022-11-17 14:36:09 UTC,13/20,0,LOG,00000,"statement: 
			SELECT *,
				extract(epoch from now() - last_archived_time) AS last_archive_age
			FROM pg_stat_archiver
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:24.027 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,20,"idle",2022-11-17 14:36:09 UTC,13/21,0,LOG,00000,"statement: 
			SELECT
				pg_database.datname,
				tmp.state,
				COALESCE(count,0) as count,
				COALESCE(max_tx_duration,0) as max_tx_duration
			FROM
				(
				  VALUES ('active'),
				  		 ('idle'),
				  		 ('idle in transaction'),
				  		 ('idle in transaction (aborted)'),
				  		 ('fastpath function call'),
				  		 ('disabled')
				) AS tmp(state) CROSS JOIN pg_database
			LEFT JOIN
			(
				SELECT
					datname,
					state,
					count(*) AS count,
					MAX(EXTRACT(EPOCH FROM now() - xact_start))::float AS max_tx_duration
				FROM pg_stat_activity GROUP BY datname,state) AS tmp2
				ON tmp.state = tmp2.state AND pg_database.datname = tmp2.datname
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:39.014 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,21,"idle",2022-11-17 14:36:09 UTC,13/22,0,LOG,00000,"statement: ;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:39.015 UTC,"app","postgres",38,"172.23.0.12:59960",637646d9.26,4,"idle",2022-11-17 14:36:09 UTC,15/5,0,LOG,00000,"statement: SELECT pg_database.datname
		,pg_database_size(pg_database.datname)
		FROM pg_database;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:39.017 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,22,"idle",2022-11-17 14:36:09 UTC,13/23,0,LOG,00000,"statement: SELECT version();",,,,,,,,,"","client backend",,0
2022-11-17 14:36:39.018 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,23,"idle",2022-11-17 14:36:09 UTC,13/24,0,LOG,00000,"statement: SELECT name, setting, COALESCE(unit, ''), short_desc, vartype FROM pg_settings WHERE vartype IN ('bool', 'integer', 'real') AND name != 'sync_commit_cancel_wait';",,,,,,,,,"","client backend",,0
2022-11-17 14:36:39.021 UTC,"app","postgres",38,"172.23.0.12:59960",637646d9.26,5,"idle",2022-11-17 14:36:09 UTC,15/6,0,LOG,00000,"statement: SELECT
			 checkpoints_timed
			 ,checkpoints_req
			 ,checkpoint_write_time
			 ,checkpoint_sync_time
			 ,buffers_checkpoint
			 ,buffers_clean
			 ,maxwritten_clean
			 ,buffers_backend
			 ,buffers_backend_fsync
			 ,buffers_alloc
			 ,stats_reset
		 FROM pg_stat_bgwriter;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:39.023 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,24,"idle",2022-11-17 14:36:09 UTC,13/25,0,LOG,00000,"statement: 
			SELECT *,
				extract(epoch from now() - last_archived_time) AS last_archive_age
			FROM pg_stat_archiver
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:39.024 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,25,"idle",2022-11-17 14:36:09 UTC,13/26,0,LOG,00000,"statement: 
			SELECT
				pg_database.datname,
				tmp.state,
				COALESCE(count,0) as count,
				COALESCE(max_tx_duration,0) as max_tx_duration
			FROM
				(
				  VALUES ('active'),
				  		 ('idle'),
				  		 ('idle in transaction'),
				  		 ('idle in transaction (aborted)'),
				  		 ('fastpath function call'),
				  		 ('disabled')
				) AS tmp(state) CROSS JOIN pg_database
			LEFT JOIN
			(
				SELECT
					datname,
					state,
					count(*) AS count,
					MAX(EXTRACT(EPOCH FROM now() - xact_start))::float AS max_tx_duration
				FROM pg_stat_activity GROUP BY datname,state) AS tmp2
				ON tmp.state = tmp2.state AND pg_database.datname = tmp2.datname
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:39.027 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,26,"idle",2022-11-17 14:36:09 UTC,13/27,0,LOG,00000,"statement: SELECT * FROM pg_stat_database;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:39.029 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,27,"idle",2022-11-17 14:36:09 UTC,13/28,0,LOG,00000,"statement: SELECT * FROM pg_stat_database_conflicts;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:39.030 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,28,"idle",2022-11-17 14:36:09 UTC,13/29,0,LOG,00000,"statement: SELECT pg_database.datname,tmp.mode,COALESCE(count,0) as count
			FROM
				(
				  VALUES ('accesssharelock'),
				         ('rowsharelock'),
				         ('rowexclusivelock'),
				         ('shareupdateexclusivelock'),
				         ('sharelock'),
				         ('sharerowexclusivelock'),
				         ('exclusivelock'),
				         ('accessexclusivelock'),
					 ('sireadlock')
				) AS tmp(mode) CROSS JOIN pg_database
			LEFT JOIN
			  (SELECT database, lower(mode) AS mode,count(*) AS count
			  FROM pg_locks WHERE database IS NOT NULL
			  GROUP BY database, lower(mode)
			) AS tmp2
			ON tmp.mode=tmp2.mode and pg_database.oid = tmp2.database ORDER BY 1",,,,,,,,,"","client backend",,0
2022-11-17 14:36:39.031 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,29,"idle",2022-11-17 14:36:09 UTC,13/30,0,LOG,00000,"statement: 
			SELECT *,
				(case pg_is_in_recovery() when 't' then null else pg_current_wal_lsn() end) AS pg_current_wal_lsn,
				(case pg_is_in_recovery() when 't' then null else pg_wal_lsn_diff(pg_current_wal_lsn(), pg_lsn('0/0'))::float end) AS pg_current_wal_lsn_bytes,
				(case pg_is_in_recovery() when 't' then null else pg_wal_lsn_diff(pg_current_wal_lsn(), replay_lsn)::float end) AS pg_wal_lsn_diff
			FROM pg_stat_replication
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:39.033 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,30,"idle",2022-11-17 14:36:09 UTC,13/31,0,LOG,00000,"statement: 
			SELECT slot_name, database, active, pg_wal_lsn_diff(pg_current_wal_lsn(), restart_lsn)
			FROM pg_replication_slots
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:54.018 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,31,"idle",2022-11-17 14:36:09 UTC,13/32,0,LOG,00000,"statement: ;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:54.020 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,32,"idle",2022-11-17 14:36:09 UTC,13/33,0,LOG,00000,"statement: SELECT version();",,,,,,,,,"","client backend",,0
2022-11-17 14:36:54.020 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,33,"idle",2022-11-17 14:36:09 UTC,13/34,0,LOG,00000,"statement: SELECT name, setting, COALESCE(unit, ''), short_desc, vartype FROM pg_settings WHERE vartype IN ('bool', 'integer', 'real') AND name != 'sync_commit_cancel_wait';",,,,,,,,,"","client backend",,0
2022-11-17 14:36:54.021 UTC,"app","postgres",38,"172.23.0.12:59960",637646d9.26,6,"idle",2022-11-17 14:36:09 UTC,15/7,0,LOG,00000,"statement: SELECT
			 checkpoints_timed
			 ,checkpoints_req
			 ,checkpoint_write_time
			 ,checkpoint_sync_time
			 ,buffers_checkpoint
			 ,buffers_clean
			 ,maxwritten_clean
			 ,buffers_backend
			 ,buffers_backend_fsync
			 ,buffers_alloc
			 ,stats_reset
		 FROM pg_stat_bgwriter;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:54.025 UTC,"app","postgres",38,"172.23.0.12:59960",637646d9.26,7,"idle",2022-11-17 14:36:09 UTC,15/8,0,LOG,00000,"statement: SELECT pg_database.datname
		,pg_database_size(pg_database.datname)
		FROM pg_database;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:54.028 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,34,"idle",2022-11-17 14:36:09 UTC,13/35,0,LOG,00000,"statement: 
			SELECT *,
				(case pg_is_in_recovery() when 't' then null else pg_current_wal_lsn() end) AS pg_current_wal_lsn,
				(case pg_is_in_recovery() when 't' then null else pg_wal_lsn_diff(pg_current_wal_lsn(), pg_lsn('0/0'))::float end) AS pg_current_wal_lsn_bytes,
				(case pg_is_in_recovery() when 't' then null else pg_wal_lsn_diff(pg_current_wal_lsn(), replay_lsn)::float end) AS pg_wal_lsn_diff
			FROM pg_stat_replication
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:54.031 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,35,"idle",2022-11-17 14:36:09 UTC,13/36,0,LOG,00000,"statement: 
			SELECT slot_name, database, active, pg_wal_lsn_diff(pg_current_wal_lsn(), restart_lsn)
			FROM pg_replication_slots
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:54.032 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,36,"idle",2022-11-17 14:36:09 UTC,13/37,0,LOG,00000,"statement: 
			SELECT *,
				extract(epoch from now() - last_archived_time) AS last_archive_age
			FROM pg_stat_archiver
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:54.032 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,37,"idle",2022-11-17 14:36:09 UTC,13/38,0,LOG,00000,"statement: 
			SELECT
				pg_database.datname,
				tmp.state,
				COALESCE(count,0) as count,
				COALESCE(max_tx_duration,0) as max_tx_duration
			FROM
				(
				  VALUES ('active'),
				  		 ('idle'),
				  		 ('idle in transaction'),
				  		 ('idle in transaction (aborted)'),
				  		 ('fastpath function call'),
				  		 ('disabled')
				) AS tmp(state) CROSS JOIN pg_database
			LEFT JOIN
			(
				SELECT
					datname,
					state,
					count(*) AS count,
					MAX(EXTRACT(EPOCH FROM now() - xact_start))::float AS max_tx_duration
				FROM pg_stat_activity GROUP BY datname,state) AS tmp2
				ON tmp.state = tmp2.state AND pg_database.datname = tmp2.datname
			",,,,,,,,,"","client backend",,0
2022-11-17 14:36:54.034 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,38,"idle",2022-11-17 14:36:09 UTC,13/39,0,LOG,00000,"statement: SELECT * FROM pg_stat_database;",,,,,,,,,"","client backend",,0
2022-11-17 14:36:54.036 UTC,"app","postgres",39,"172.23.0.12:59966",637646d9.27,39,"idle",2022-11-17 14:36:09 UTC,13/40,0,LOG,00000,"statement: SELECT * FROM pg_stat_database_conflicts;",,,,,,,,,"","client backend",,0
